Record_ID,Country,Year,Population,Disease_Name,Cases_Reported,Deaths_Reported,Recovered,Vaccination_Coverage_Pct,Healthcare_Expenditure_PctGDP,Urbanization_Rate_Pct,Avg_Temperature_C,Avg_Humidity_Pct
1153,Algeria,2019,42479610,Zika,15323,8,14960,72.19,2.58,26.57,13.3,63.1
1154,Algeria,2020,45102760,Ebola,4142,818,3165,69.96,3.39,45.92,21.0,69.2
1155,Algeria,2021,44617152,Hepatitis A,37854,30,36968,55.04,4.22,21.95,16.0,45.0
1156,Algeria,2022,44137534,Yellow Fever,429,20,396,33.96,3.48,33.56,21.6,57.5
1157,Algeria,2023,46357157,Influenza,46818,78,46020,79.61,3.71,62.4,16.0,43.8
1158,Algeria,2024,45672666,Zika,8421,7,8325,76.14,5.1,35.21,19.0,52.6
1159,Algeria,2025,45750991,Cholera,20374,477,19805,48.69,4.43,62.81,19.0,69.0
1160,Tunisia,2007,10310532,Dengue,11266,64,11078,46.94,3.77,21.49,13.2,69.4
1161,Tunisia,2008,10186117,Hepatitis A,5051,1,4994,73.23,2.42,22.78,10.9,40.8
1162,Tunisia,2009,10532380,Hepatitis A,12657,9,12364,94.86,6.06,26.42,10.0,67.8
1163,Tunisia,2010,10988382,COVID-19,845150,11252,815139,0.0,5.91,25.32,14.4,66.5
1164,Tunisia,2011,10918227,Cholera,11104,244,10823,41.46,4.88,44.92,22.3,62.7
1165,Tunisia,2012,10836151,Ebola,583,166,404,63.52,3.68,26.1,13.0,57.0
1166,Tunisia,2013,10778453,Zika,462,1,457,42.2,6.69,31.02,22.5,67.1
1167,Tunisia,2014,11141394,Cholera,15425,325,15003,66.33,6.82,52.11,11.5,63.1
1168,Tunisia,2015,11225228,Cholera,20060,337,19369,78.52,3.96,28.28,16.7,67.8
1169,Tunisia,2016,11250303,Cholera,7151,141,6742,73.75,6.89,31.71,16.6,50.3
1170,Tunisia,2017,11300878,Yellow Fever,1821,98,1689,37.15,6.29,26.43,20.1,70.3
1171,Tunisia,2018,11828328,Influenza,56456,54,56033,46.06,4.19,55.22,15.6,40.2
1172,Tunisia,2019,11537858,Influenza,49539,73,47294,60.55,6.32,33.11,19.8,56.1
1173,Tunisia,2020,11878562,Cholera,19860,472,18469,78.43,3.35,22.88,23.8,57.1
1174,Tunisia,2021,11701423,Ebola,69,10,57,86.26,6.46,52.4,17.8,57.6
1175,Tunisia,2022,12266204,Measles,3827,127,3568,81.18,4.49,53.3,11.3,47.2
1176,Tunisia,2023,12259759,Dengue,6689,29,6371,48.01,5.11,54.36,11.4,59.7
1177,Tunisia,2024,12518474,Cholera,22578,495,21473,42.68,6.76,53.02,18.7,66.5
1178,Tunisia,2025,12504649,Dengue,2108,31,2049,75.51,4.39,40.61,15.3,41.7
1179,Libya,2007,5799968,Dengue,10787,63,10245,83.47,5.29,38.22,19.1,33.9
1180,Libya,2008,5890847,Cholera,4979,92,4743,79.2,3.01,28.96,16.2,29.5
1181,Libya,2009,6228422,Dengue,4437,34,4323,53.17,3.24,49.53,21.6,30.2
1182,Libya,2010,6119081,Measles,5132,93,4817,60.15,6.37,29.11,12.3,30.3
1183,Libya,2011,6339025,Cholera,7118,139,6668,60.38,3.5,24.79,13.6,36.1
1184,Libya,2012,6445988,Ebola,520,99,409,66.13,4.28,53.61,21.3,22.4
1185,Libya,2013,6273618,Zika,439,0,421,47.74,3.48,33.06,13.2,33.6
1186,Libya,2014,6466884,Dengue,11118,125,10730,60.69,5.55,39.55,21.6,28.1
1187,Libya,2015,6291664,Ebola,438,139,279,94.25,3.9,52.07,12.9,29.2
1188,Libya,2016,6410102,Cholera,3129,46,3066,67.11,5.2,25.14,23.6,26.6
1189,Libya,2017,6559211,Malaria,4860,86,4664,70.6,6.27,29.93,14.3,30.0
1190,Libya,2018,6823770,Cholera,6343,123,5950,77.33,3.2,27.01,23.1,21.8
1191,Libya,2019,6860844,Ebola,436,135,295,42.17,2.17,59.63,20.1,22.8
1192,Libya,2020,6616248,Zika,467,1,451,80.13,6.4,51.32,13.0,24.7
1193,Libya,2021,7036778,Yellow Fever,194,15,179,17.73,2.57,20.16,24.1,37.1
1194,Libya,2022,6800786,Zika,2119,4,2110,54.44,3.1,39.96,16.4,24.8
1195,Libya,2023,7020250,Yellow Fever,1773,75,1658,27.9,3.28,40.61,10.1,26.9
1196,Libya,2024,7215453,Cholera,7728,170,7319,55.96,2.7,45.1,24.8,34.9
1197,Libya,2025,7192495,Influenza,31122,49,30454,89.39,5.29,44.42,24.4,28.2
1198,Sudan,2007,37841352,Cholera,49200,903,47227,68.31,5.46,20.5,20.5,46.8
1199,Sudan,2008,37920303,Yellow Fever,18561,1211,16826,4.25,3.62,48.01,17.2,45.3
1200,Sudan,2009,39318799,COVID-19,2813501,17572,2733918,0.0,6.46,55.13,14.9,59.3
1201,Sudan,2010,39986312,Cholera,69207,1444,67627,88.02,3.81,21.96,20.8,46.4
1202,Sudan,2011,39643562,Measles,38330,422,37714,90.7,3.7,20.59,19.7,53.7
1203,Sudan,2012,38925705,Dengue,59226,657,58523,49.25,2.21,55.21,17.5,46.8
1204,Sudan,2013,40793898,Influenza,88822,76,85154,67.21,5.91,24.14,19.6,49.7
1205,Sudan,2014,41628470,Yellow Fever,18755,1336,17214,13.21,2.33,37.14,16.4,59.2
1206,Sudan,2015,40713777,Zika,13459,8,12816,74.65,6.27,57.45,13.2,74.3
1207,Sudan,2016,40678366,Measles,28769,527,27086,79.63,5.28,49.2,14.5,70.5
1208,Sudan,2017,42212433,Yellow Fever,7627,320,7245,32.91,2.26,28.87,12.6,74.5
1209,Sudan,2018,42322549,Hepatitis A,56603,102,56488,70.92,2.14,38.98,15.0,74.7
1210,Sudan,2019,43025333,Malaria,137447,3858,129489,82.45,5.43,50.8,22.4,66.3
1211,Sudan,2020,43666755,Hepatitis A,35336,22,34501,54.53,4.76,57.82,15.7,46.4
1212,Sudan,2021,42260289,COVID-19,1111246,14621,1061854,40.85,3.62,23.53,20.0,72.3
1213,Sudan,2022,43371259,COVID-19,1145948,6747,1090875,73.46,5.34,57.37,15.6,54.8
1214,Sudan,2023,43657878,Influenza,10462,10,10154,44.61,6.16,30.82,21.9,48.2
1215,Sudan,2024,45953631,Hepatitis A,11820,8,11385,64.24,5.38,24.5,12.6,66.6
1216,Sudan,2025,46082254,Measles,23586,629,22485,72.82,6.3,26.51,12.6,65.3
1217,Angola,2007,28356532,Malaria,52786,730,51832,86.8,3.02,33.46,16.5,61.5
1218,Angola,2008,28555827,Cholera,56009,760,53364,65.72,2.63,60.65,24.4,68.3
1219,Angola,2009,28978336,Ebola,1815,364,1400,44.15,3.61,29.8,16.9,67.2
1220,Angola,2010,29621704,Malaria,101334,1133,98812,42.81,6.04,27.99,12.0,62.6
1221,Angola,2011,30163016,Zika,6752,0,6489,54.97,5.02,52.35,13.1,54.3
1222,Angola,2012,30104853,Ebola,765,132,632,81.27,2.5,31.01,15.6,43.5
1223,Angola,2013,29861701,Measles,8119,144,7926,87.29,4.06,38.69,10.1,58.8
1224,Angola,2014,31463179,Malaria,116343,1975,113899,78.43,2.5,22.27,17.1,40.3
1225,Angola,2015,30963175,Malaria,122750,1486,116471,81.44,5.11,55.93,14.6,49.1
1226,Angola,2016,31660237,COVID-19,1114719,12994,1073831,0.0,5.75,58.09,13.6,52.4
1227,Angola,2017,31840613,Malaria,146772,2888,141782,94.6,2.83,26.29,20.3,72.5
1228,Angola,2018,33245369,Measles,21255,383,20770,70.44,5.13,24.6,12.8,57.9
1229,Angola,2019,33634547,Malaria,35011,1043,32346,51.9,4.76,55.07,13.5,41.0
1230,Angola,2020,33362164,Zika,2408,2,2335,76.37,2.84,62.08,15.7,60.9
1231,Angola,2021,34145604,Measles,4408,54,4236,75.62,4.92,64.5,16.0,41.9
1232,Angola,2022,33558673,Ebola,2055,328,1638,45.86,2.62,32.56,22.8,67.7
1233,Angola,2023,34484981,Yellow Fever,8523,491,7859,59.73,6.97,29.01,11.4,60.9
1234,Angola,2024,34234092,COVID-19,1333096,13745,1273377,95.0,4.9,46.34,15.9,74.2
1235,Angola,2025,33879709,Influenza,86391,161,84409,46.63,6.19,23.46,19.2,58.4
1236,Ghana,2007,27654167,Measles,27952,463,26901,93.87,6.34,50.6,29.3,59.2
1237,Ghana,2008,28089664,Malaria,30715,758,29675,70.67,6.39,48.32,28.7,71.6
1238,Ghana,2009,28398961,Measles,7812,154,7519,63.42,3.04,54.77,24.0,48.2
1239,Ghana,2010,28528601,COVID-19,1552115,12355,1471318,0.0,4.9,40.92,27.0,72.0
1240,Ghana,2011,28768441,Dengue,35582,188,33834,51.87,5.11,28.64,25.4,41.0
1241,Ghana,2012,28897418,Influenza,103259,178,98993,79.7,6.05,22.76,27.4,48.6
1242,Ghana,2013,28582106,Cholera,45302,1368,43865,78.12,3.22,57.66,24.9,64.4
1243,Ghana,2014,28942389,Measles,28610,350,27552,66.73,4.7,51.8,29.2,56.4
1244,Ghana,2015,29736627,COVID-19,1195993,13729,1163230,0.0,3.6,32.02,28.0,60.8
1245,Ghana,2016,30606903,Influenza,59933,64,58165,45.11,2.33,57.02,28.3,46.7
1246,Ghana,2017,30617336,Dengue,48385,338,46098,77.1,4.69,30.35,23.9,47.3
1247,Ghana,2018,31222569,COVID-19,1228668,17728,1152903,0.0,4.77,35.46,25.6,47.1
1248,Ghana,2019,30412036,Dengue,59797,783,58271,63.48,6.52,59.31,25.4,51.4
1249,Ghana,2020,31631482,COVID-19,483237,6908,471201,7.75,3.42,52.84,27.2,63.3
1250,Ghana,2021,31177933,Zika,13514,10,13470,86.55,5.11,60.87,22.6,73.7
1251,Ghana,2022,31169074,Cholera,6480,156,6161,91.9,5.43,37.3,27.3,49.1
1252,Ghana,2023,32311668,Influenza,143027,102,140529,62.49,6.28,45.95,29.6,57.0
1253,Ghana,2024,32887428,Measles,3699,58,3635,64.55,2.28,58.8,28.9,58.9
1254,Ghana,2025,31940951,Ebola,2093,461,1574,42.85,3.93,34.54,24.8,40.7
1255,Ivory Coast,2007,22268796,Malaria,49016,1374,47281,87.75,5.54,40.68,17.9,66.6
1256,Ivory Coast,2008,22917643,Dengue,19700,204,18769,53.45,2.52,23.24,24.4,46.9
1257,Ivory Coast,2009,23194903,COVID-19,202274,2403,190868,0.0,3.94,62.44,16.7,51.0
1258,Ivory Coast,2010,24104801,Dengue,27364,407,25809,79.21,2.69,35.94,12.9,66.2
1259,Ivory Coast,2011,24299469,Measles,20441,395,19964,80.89,3.75,33.41,11.1,66.4
1260,Ivory Coast,2012,23589842,Cholera,34129,467,32391,79.73,3.72,43.64,24.4,51.7
1261,Ivory Coast,2013,24020709,Yellow Fever,8255,220,7843,34.22,4.85,23.54,10.9,48.6
1262,Ivory Coast,2014,24865664,Measles,22517,265,21254,77.58,5.74,40.15,23.9,54.1
1263,Ivory Coast,2015,24450768,Malaria,112569,2548,105189,85.86,4.74,26.63,19.2,65.9
1264,Ivory Coast,2016,24750265,Influenza,66653,70,65174,55.72,2.09,32.52,17.2,48.5
1265,Ivory Coast,2017,25863137,Zika,11051,6,10996,64.96,5.7,35.28,13.9,50.5
1266,Ivory Coast,2018,24727138,Measles,27545,748,25431,78.8,5.74,51.49,22.9,54.5
1267,Ivory Coast,2019,25117820,Ebola,497,158,326,44.32,3.05,47.99,17.9,58.8
1268,Ivory Coast,2020,25982776,Influenza,81926,184,79473,60.63,3.81,43.35,23.3,70.3
1269,Ivory Coast,2021,26666344,Yellow Fever,12759,747,11379,38.42,2.33,31.62,15.8,49.1
1270,Ivory Coast,2022,26002305,Hepatitis A,38389,26,38242,57.29,4.36,28.69,11.4,43.1
1271,Ivory Coast,2023,26385138,Yellow Fever,529,23,504,28.49,6.47,47.75,23.3,54.3
1272,Ivory Coast,2024,27321354,Hepatitis A,30400,57,29435,45.41,4.03,47.62,23.6,49.3
1273,Ivory Coast,2025,27009472,Influenza,99488,77,99119,81.46,6.2,51.6,17.9,44.6
1274,Senegal,2007,14261090,Measles,3379,81,3157,79.9,3.91,26.57,17.9,62.1
1275,Senegal,2008,14567570,Ebola,1473,252,1175,42.7,3.01,26.56,10.7,62.6
1276,Senegal,2009,14140974,Ebola,509,153,355,77.23,4.56,61.65,19.6,64.7
1277,Senegal,2010,14873698,Influenza,4802,7,4732,92.5,4.0,64.09,24.5,41.5
1278,Senegal,2011,14954759,Hepatitis A,18918,22,18135,52.13,4.79,43.89,23.9,55.5
1279,Senegal,2012,14950608,Yellow Fever,3049,83,2953,3.91,5.63,28.71,15.7,72.3
1280,Senegal,2013,14723896,Ebola,186,73,108,94.47,3.61,31.07,12.5,65.1
1281,Senegal,2014,15153321,Measles,21735,698,20593,67.53,2.28,45.4,20.9,44.4
1282,Senegal,2015,15504623,Yellow Fever,6422,469,5835,26.54,5.31,49.86,23.1,45.6
1283,Senegal,2016,15745689,Influenza,18646,35,18218,89.87,5.2,42.61,19.2,54.0
1284,Senegal,2017,15267439,COVID-19,222124,2695,211554,0.0,5.0,27.14,17.5,61.8
1285,Senegal,2018,15644603,Measles,22632,280,21506,64.12,5.09,42.19,13.9,47.8
1286,Senegal,2019,16114500,Hepatitis A,385,1,374,51.36,5.68,56.82,10.9,43.9
1287,Senegal,2020,15602427,Cholera,4772,110,4519,66.38,4.05,22.2,19.4,66.8
1288,Senegal,2021,15723015,Yellow Fever,7024,475,6395,9.68,5.97,43.71,16.0,66.1
1289,Senegal,2022,16151492,Malaria,71174,2149,66773,47.58,2.68,48.31,21.2,53.8
1290,Senegal,2023,16052551,Measles,9820,129,9650,90.84,3.79,34.44,23.3,67.5
1291,Senegal,2024,17010191,Cholera,18712,403,17830,55.87,3.98,40.06,19.1,69.1
1292,Senegal,2025,16394599,Ebola,118,27,87,73.22,2.83,29.27,11.5,72.1
1293,Tanzania,2007,51903344,Hepatitis A,60310,44,60210,57.94,5.63,31.85,28.4,47.4
1294,Tanzania,2008,53194643,Measles,64038,1764,62102,74.17,6.75,30.84,28.9,52.1
1295,Tanzania,2009,52777188,COVID-19,1970806,26279,1879564,0.0,5.47,41.77,23.4,73.0
1296,Tanzania,2010,52888813,Ebola,1795,513,1254,53.08,2.72,36.5,25.0,59.3
1297,Tanzania,2011,55035787,Hepatitis A,58527,79,56611,46.47,2.97,27.54,23.7,65.8
1298,Tanzania,2012,53833589,Measles,36119,938,33700,68.59,3.45,45.02,27.7,60.0
1299,Tanzania,2013,54095131,Dengue,101878,1250,97271,42.16,2.52,53.74,29.5,56.1
1300,Tanzania,2014,55543589,Measles,56571,1425,53267,86.97,6.62,39.09,25.2,48.7
1301,Tanzania,2015,56092039,Cholera,78910,1945,73150,52.68,3.73,24.79,23.6,40.3
1302,Tanzania,2016,57050277,Measles,53340,1332,50904,86.9,6.42,62.78,24.1,73.7
1303,Tanzania,2017,58481653,Cholera,53241,974,52200,49.58,6.25,28.17,29.9,54.5
1304,Tanzania,2018,59385113,Ebola,605,233,348,49.14,3.32,49.6,24.6,45.6
1305,Tanzania,2019,57042621,Yellow Fever,24839,1820,22238,10.91,6.57,51.5,23.4,64.0
1306,Tanzania,2020,60502851,COVID-19,5368014,63656,5265606,7.06,6.13,48.96,22.8,60.8
1307,Tanzania,2021,60384729,Ebola,4090,772,3212,50.91,3.62,63.86,29.2,43.9
1308,Tanzania,2022,59128044,Ebola,280,83,191,45.96,4.72,54.9,25.0,65.9
1309,Tanzania,2023,60499872,COVID-19,749395,4567,730218,95.0,2.22,59.87,27.4,53.5
1310,Tanzania,2024,62485453,Measles,8122,156,7596,87.86,4.85,63.44,27.8,66.3
1311,Tanzania,2025,60635541,Dengue,98824,908,95224,71.88,4.32,20.48,24.2,44.1
1312,Uganda,2007,38512536,COVID-19,663618,3474,636658,0.0,4.28,55.67,26.1,45.0
1313,Uganda,2008,40588641,Hepatitis A,72238,60,71873,57.13,6.59,36.98,23.7,64.2
1314,Uganda,2009,41244713,COVID-19,1691916,16462,1626542,0.0,6.66,35.25,28.1,61.1
1315,Uganda,2010,40720666,Malaria,142447,3363,139050,45.13,3.96,44.34,23.9,62.2
1316,Uganda,2011,40426485,Zika,17423,8,17145,91.8,5.28,52.15,26.7,65.1
1317,Uganda,2012,41903459,Cholera,14772,317,13732,94.7,3.7,55.08,24.4,49.8
1318,Uganda,2013,42190523,Zika,7126,5,6959,82.87,4.92,62.27,28.5,65.1
1319,Uganda,2014,42172164,Measles,29969,594,28609,87.66,2.76,37.43,26.6,50.4
1320,Uganda,2015,44072126,COVID-19,1420406,17354,1390127,0.0,6.33,49.25,28.9,42.4
1321,Uganda,2016,43009992,Zika,16270,9,15590,47.94,3.11,41.08,23.5,66.1
1322,Uganda,2017,44424276,Ebola,3026,1055,1833,55.81,2.82,28.67,29.5,48.5
1323,Uganda,2018,44349910,Influenza,9361,13,9030,40.13,5.06,49.45,23.5,55.3
1324,Uganda,2019,43593615,Yellow Fever,8332,472,7741,19.16,6.74,31.04,22.9,60.3
1325,Uganda,2020,44340997,Zika,6905,3,6892,70.64,6.85,39.09,26.2,73.6
1326,Uganda,2021,45937411,Zika,2146,1,2085,93.05,6.61,62.81,28.2,63.2
1327,Uganda,2022,46085897,Zika,7011,3,6806,46.22,6.58,45.98,24.5,44.0
1328,Uganda,2023,47087488,Dengue,52309,267,50261,80.18,5.28,20.16,27.8,57.1
1329,Uganda,2024,46185435,Measles,48697,1124,47530,63.42,2.86,50.64,26.6,48.9
1330,Uganda,2025,46528731,Influenza,125931,172,122653,89.61,5.44,29.73,26.3,62.5
1331,Zambia,2007,15767660,Yellow Fever,5865,383,5480,14.6,5.61,45.45,17.4,74.3
1332,Zambia,2008,15866341,Ebola,207,60,139,85.72,4.88,58.29,21.3,60.5
1333,Zambia,2009,16897564,Zika,5157,1,5114,41.07,5.94,35.04,24.0,50.6
1334,Zambia,2010,17120191,Malaria,25589,627,24735,75.92,6.76,63.55,23.7,65.5
1335,Zambia,2011,16970991,Cholera,25436,496,24310,73.2,6.34,36.29,11.7,71.6
1336,Zambia,2012,17010980,Measles,1234,23,1176,74.66,2.25,21.38,10.7,50.0
1337,Zambia,2013,17366928,Hepatitis A,9250,7,9228,62.69,5.0,22.39,21.4,65.1
1338,Zambia,2014,17468344,Measles,2896,24,2801,90.32,4.11,63.63,10.2,40.4
1339,Zambia,2015,17113979,Malaria,19156,503,17731,75.61,3.62,38.78,16.2,64.3
1340,Zambia,2016,17239018,Ebola,800,109,663,47.88,4.81,45.86,20.5,62.3
1341,Zambia,2017,17808799,Yellow Fever,6646,383,6169,25.65,2.62,47.87,19.0,65.3
1342,Zambia,2018,17975623,Dengue,13381,79,12782,72.45,2.92,64.61,15.2,58.0
1343,Zambia,2019,18036780,Zika,2263,4,2254,94.22,4.12,24.57,12.7,50.3
1344,Zambia,2020,17871889,Ebola,1539,487,1027,85.04,4.44,24.04,24.2,51.3
1345,Zambia,2021,18681854,Ebola,604,97,489,60.42,3.86,23.94,14.8,57.9
1346,Zambia,2022,19074693,Dengue,3764,36,3681,81.92,2.34,52.08,17.1,51.7
1347,Zambia,2023,18746039,Ebola,255,89,161,80.97,2.67,58.34,20.1,70.5
1348,Zambia,2024,19395397,COVID-19,100541,1268,95917,95.0,4.23,59.48,14.6,64.0
1349,Zambia,2025,19841316,Yellow Fever,4165,160,3832,20.98,4.79,44.21,13.1,49.8
1350,Zimbabwe,2007,13089688,Yellow Fever,537,26,485,25.11,5.3,37.18,24.9,66.6
1351,Zimbabwe,2008,13216048,Zika,769,2,750,74.78,4.29,35.83,14.2,56.3
1352,Zimbabwe,2009,13615810,Cholera,10911,242,10480,55.62,4.74,38.52,23.4,49.1
1353,Zimbabwe,2010,13200701,Ebola,1184,267,897,73.42,3.83,38.1,25.0,48.7
1354,Zimbabwe,2011,14057512,Malaria,14983,223,14409,66.22,5.97,20.83,13.0,53.2
1355,Zimbabwe,2012,13928631,Zika,388,0,383,57.67,5.29,64.86,14.4,74.7
1356,Zimbabwe,2013,14175382,Zika,3429,1,3392,51.12,5.97,32.69,17.9,67.0
1357,Zimbabwe,2014,14198728,Dengue,8729,90,8359,57.28,3.36,53.96,12.3,61.7
1358,Zimbabwe,2015,14290712,Cholera,12844,393,12426,61.02,4.34,58.39,24.6,43.6
1359,Zimbabwe,2016,14301373,COVID-19,160463,857,155256,0.0,2.57,28.09,18.7,57.1
1360,Zimbabwe,2017,14362666,Zika,5868,5,5781,56.66,2.07,27.2,24.7,64.3
1361,Zimbabwe,2018,14743454,Influenza,18922,37,18856,48.39,5.4,48.41,22.2,72.2
1362,Zimbabwe,2019,14627408,Malaria,643,16,602,73.86,5.67,58.11,15.7,63.0
1363,Zimbabwe,2020,14823396,Hepatitis A,2205,2,2099,94.97,4.81,24.66,10.1,74.4
1364,Zimbabwe,2021,14905893,Malaria,8740,101,8203,61.25,2.5,49.73,17.5,58.4
1365,Zimbabwe,2022,14938456,Malaria,26384,699,25085,54.73,3.11,58.6,24.1,49.3
1366,Zimbabwe,2023,15559701,Hepatitis A,2831,7,2767,56.53,2.02,37.34,13.4,54.9
1367,Zimbabwe,2024,16021423,Ebola,124,30,93,83.27,2.83,30.16,10.6,72.6
1368,Zimbabwe,2025,15709164,Dengue,29414,175,29222,75.73,4.03,24.79,24.8,72.2
1369,Mauritius,2007,1108262,Ebola,62,29,32,45.68,6.66,23.32,11.6,64.6
1370,Mauritius,2008,1187789,Yellow Fever,473,14,454,26.48,3.52,45.41,16.1,64.5
1371,Mauritius,2009,1141573,COVID-19,21245,263,20363,0.0,3.92,38.19,15.2,65.2
1372,Mauritius,2010,1184882,Malaria,2755,59,2676,90.5,5.96,56.53,22.3,69.6
1373,Mauritius,2011,1222143,Yellow Fever,62,4,58,4.97,5.83,61.28,15.9,72.8
1374,Mauritius,2012,1190720,Yellow Fever,407,25,371,7.52,6.38,53.76,15.9,54.0
1375,Mauritius,2013,1219515,Hepatitis A,637,1,614,94.02,5.62,64.35,16.0,66.2
1376,Mauritius,2014,1197187,Influenza,1992,2,1914,43.05,6.09,39.09,16.2,69.6
1377,Mauritius,2015,1218939,Ebola,6,1,5,86.95,5.33,36.9,18.6,41.8
1378,Mauritius,2016,1247630,Zika,301,2,293,89.56,3.81,34.27,16.3,61.2
1379,Mauritius,2017,1282366,Influenza,983,0,953,79.48,6.14,27.0,16.2,66.8
1380,Mauritius,2018,1268540,Yellow Fever,6,0,6,9.12,2.9,35.45,21.8,58.7
1381,Mauritius,2019,1318908,Yellow Fever,202,17,181,10.29,3.51,43.41,21.4,48.7
1382,Mauritius,2020,1317912,Yellow Fever,147,0,143,19.16,6.2,34.28,15.2,63.6
1383,Mauritius,2021,1345287,Dengue,1835,20,1780,52.95,2.84,38.56,23.3,73.8
1384,Mauritius,2022,1303561,Yellow Fever,437,15,413,36.68,4.86,47.07,15.4,57.1
1385,Mauritius,2023,1327035,Hepatitis A,2537,4,2506,69.02,2.74,35.98,24.4,56.2
1386,Mauritius,2024,1325213,Yellow Fever,33,2,31,38.56,5.14,64.74,18.4,57.9
1387,Mauritius,2025,1394067,Cholera,1903,61,1815,59.19,2.92,41.24,10.1,61.6
1388,Iceland,2007,309442,Dengue,301,0,290,58.0,9.33,50.8,10.3,73.5
1389,Iceland,2008,312098,Malaria,811,12,790,42.11,10.98,43.8,10.0,71.7
1390,Iceland,2009,329978,Measles,296,9,275,84.83,8.88,38.99,23.5,54.9
1391,Iceland,2010,325341,Yellow Fever,7,0,7,27.43,9.15,55.5,15.0,41.0
1392,Iceland,2011,321163,COVID-19,174,2,165,0.0,10.46,64.02,16.2,65.6
1393,Iceland,2012,339165,Cholera,467,8,444,74.98,8.94,61.46,21.1,73.4
1394,Iceland,2013,333856,Measles,19,0,19,66.36,9.78,44.45,18.1,54.1
1395,Iceland,2014,338020,Cholera,173,3,163,63.75,11.2,58.23,14.6,71.5
1396,Iceland,2015,350601,Influenza,1639,1,1612,67.28,10.43,58.37,11.6,46.6
1397,Iceland,2016,352127,Ebola,28,4,24,93.84,11.4,63.56,18.6,71.9
1398,Iceland,2017,341215,Dengue,298,3,289,77.44,8.28,50.22,19.5,71.1
1399,Iceland,2018,347131,Hepatitis A,351,0,337,46.97,8.42,60.79,14.9,53.8
1400,Iceland,2019,364055,Dengue,159,2,153,61.81,10.61,44.57,21.5,67.2
1401,Iceland,2020,364248,Hepatitis A,585,0,561,83.0,9.25,50.78,19.6,48.8
1402,Iceland,2021,371235,Measles,256,2,250,79.88,10.76,21.39,22.0,49.1
1403,Iceland,2022,376481,COVID-19,14231,119,13889,70.07,8.89,50.24,14.9,63.3
1404,Iceland,2023,370395,Zika,113,0,111,92.65,8.38,61.45,19.6,46.8
1405,Iceland,2024,363437,Dengue,335,2,328,92.47,9.33,54.46,20.9,47.8
1406,Iceland,2025,382526,Influenza,889,1,882,47.04,9.07,41.93,14.4,67.7
1407,Ireland,2007,4327445,COVID-19,204844,3034,199092,0.0,11.73,36.22,14.1,56.5
1408,Ireland,2008,4259822,Yellow Fever,1514,73,1411,36.25,8.68,26.72,24.7,62.7
1409,Ireland,2009,4338238,Dengue,3740,35,3574,63.58,10.0,41.93,18.1,68.1
1410,Ireland,2010,4360421,Measles,4714,95,4562,79.79,10.88,64.24,22.5,73.2
1411,Ireland,2011,4497148,Yellow Fever,45,4,39,0.95,10.89,63.03,20.2,46.0
1412,Ireland,2012,4619644,Dengue,2530,23,2421,52.72,10.94,58.48,11.1,60.9
1413,Ireland,2013,4647976,Hepatitis A,5325,4,5185,75.88,9.78,32.59,16.8,41.9
1414,Ireland,2014,4567318,Measles,3769,82,3548,93.6,11.92,27.53,24.6,59.4
1415,Ireland,2015,4719159,Measles,3527,108,3252,75.4,10.78,31.57,22.2,52.0
1416,Ireland,2016,4695538,COVID-19,142761,1819,140565,0.0,9.74,26.4,19.2,57.5
1417,Ireland,2017,4656917,Ebola,326,81,244,41.48,9.37,58.96,11.1,58.1
1418,Ireland,2018,4770938,Yellow Fever,916,53,834,5.77,10.33,28.59,11.8,46.1
1419,Ireland,2019,4905252,Measles,3012,63,2871,60.1,10.81,41.21,20.4,67.3
1420,Ireland,2020,5017133,Yellow Fever,704,35,644,23.88,9.81,26.82,23.7,54.4
1421,Ireland,2021,4820535,Dengue,576,3,569,76.58,10.26,27.36,21.4,61.9
1422,Ireland,2022,4873100,Hepatitis A,6359,6,6247,52.65,10.4,34.46,23.0,74.6
1423,Ireland,2023,5127256,Measles,5794,143,5590,70.21,11.76,55.41,22.8,43.3
1424,Ireland,2024,5232786,Cholera,8379,125,7971,60.72,11.67,57.69,14.8,57.4
1425,Ireland,2025,5136911,Malaria,1198,24,1125,58.56,9.6,32.75,10.7,52.4
1426,Switzerland,2007,7341958,Measles,8383,116,7864,91.89,10.07,56.03,22.9,73.7
1427,Switzerland,2008,7597394,Measles,2478,35,2342,75.89,10.78,49.29,20.4,69.8
1428,Switzerland,2009,7495578,Dengue,2649,32,2596,71.59,11.48,61.73,23.8,59.2
1429,Switzerland,2010,7617725,Malaria,28859,438,27764,45.7,10.88,61.35,20.2,74.5
1430,Switzerland,2011,7830192,Influenza,21333,28,20325,68.52,10.47,46.54,18.1,56.1
1431,Switzerland,2012,7836540,Ebola,728,274,419,62.88,11.56,20.15,14.9,61.1
1432,Switzerland,2013,7940939,Influenza,23711,29,23333,73.22,9.69,55.47,15.2,44.2
1433,Switzerland,2014,8057640,Malaria,5585,77,5500,57.38,8.93,37.04,12.0,44.6
1434,Switzerland,2015,7963077,Measles,7796,123,7334,72.33,8.75,22.82,22.1,44.6
1435,Switzerland,2016,8362874,Malaria,35879,839,34124,68.25,9.51,35.91,14.9,69.2
1436,Switzerland,2017,8111047,Malaria,22397,612,21432,92.38,9.09,46.52,20.7,58.4
1437,Switzerland,2018,8431305,Measles,11062,303,10461,90.35,9.84,55.67,21.3,45.9
